City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Health Indicator_Missing_Flag,Holding_Policy_Duration_Missing_Flag,Holding_Policy_Type_Missing_Flag,Region_Code,Upper_Age,Lower_Age,Reco_Policy_Cat,Response,Reco_Policy_Premium_bin,Holding_Policy_Type_bin,Response_KMeans_Clusters
16,0,0,0,1,9,0,0,0,1104,74,74,20,0,3,1,1
6,1,0,0,3,7,0,0,0,902,53,53,22,1,3,1,1
2,0,1,1,2,8,0,0,0,1590,54,52,21,1,3,2,1
20,1,0,0,3,0,0,0,0,762,25,25,1,0,0,1,3
11,1,0,0,3,15,0,1,1,463,50,50,18,1,3,0,3
0,1,0,0,3,0,0,0,0,410,27,27,16,0,3,2,3
11,1,0,0,1,1,0,0,0,1834,52,52,3,0,3,1,2
35,0,0,0,4,7,0,0,0,1022,37,37,17,0,3,3,1
11,0,0,0,0,5,1,0,0,2613,59,59,17,0,3,2,2
11,0,1,1,0,14,1,0,0,3839,54,52,16,0,3,2,4
11,0,1,0,0,0,1,0,0,412,66,65,22,0,3,2,3
35,1,0,0,1,15,0,1,1,103,24,24,17,1,0,0,3
35,0,1,0,2,6,0,0,0,2712,73,28,12,1,3,1,2
11,0,0,0,1,15,0,1,1,2768,68,68,3,1,3,0,2
33,0,0,0,2,1,0,0,0,961,33,33,5,0,3,2,1
7,1,0,0,2,15,0,1,1,309,23,23,8,0,3,0,3
32,0,1,1,1,15,0,1,1,536,33,30,22,0,3,0,3
0,0,1,1,3,15,0,1,1,1101,74,69,19,0,3,0,1
7,1,0,0,3,15,0,1,1,3126,25,25,10,0,3,0,4
27,0,1,0,0,8,1,0,0,67,48,18,6,0,3,3,3
30,0,0,0,1,0,0,0,0,628,44,44,18,0,3,3,3
10,0,0,0,2,0,0,0,0,988,65,65,1,0,3,1,1
10,0,0,0,2,2,0,0,0,2111,68,68,2,0,3,2,2
19,1,0,0,0,15,1,1,1,1176,23,23,14,0,3,0,1
10,0,1,1,0,15,1,1,1,744,74,56,19,0,3,0,3
1,1,0,0,2,9,0,0,0,29,51,51,18,0,3,1,3
33,1,0,0,1,15,0,1,1,2829,19,19,22,0,0,0,4
32,1,0,0,1,15,0,1,1,167,35,35,15,0,3,0,3
33,1,0,0,0,15,1,1,1,3453,22,22,22,1,0,0,4
33,1,0,0,1,15,0,1,1,1497,61,61,15,1,3,0,1
35,0,0,0,0,15,1,1,1,1788,50,50,22,1,3,0,2
2,0,1,0,2,0,0,0,0,750,35,16,14,0,3,2,3
32,1,0,0,0,15,1,1,1,824,24,24,13,0,0,0,1
2,1,0,0,3,15,0,1,1,53,24,24,21,0,0,0,3
0,1,0,0,1,15,0,1,1,62,31,31,22,0,3,0,3
11,0,0,0,2,5,0,0,0,2853,61,61,18,1,3,2,4
11,1,1,0,1,0,0,0,0,107,24,21,14,1,3,3,3
22,0,0,0,3,10,0,0,0,42,40,40,19,0,3,1,3
30,0,0,0,0,6,1,0,0,1472,38,38,6,0,3,2,1
22,0,0,0,0,0,1,0,0,835,47,47,20,1,3,1,1
0,0,1,0,0,15,1,1,1,3055,47,19,5,0,3,0,4
31,1,0,0,2,15,0,1,1,3123,36,36,19,0,3,0,4
0,0,1,0,1,12,0,0,0,578,44,17,22,1,3,1,3
0,0,1,1,3,15,0,1,1,2026,60,53,8,0,3,0,2
0,1,0,0,0,8,1,0,0,527,23,23,18,0,3,2,3
0,1,0,0,2,15,0,1,1,1149,29,29,16,1,3,0,1
12,1,1,1,2,7,0,0,0,701,36,29,21,1,3,1,3
12,1,0,0,2,0,0,0,0,1893,28,28,22,0,3,2,2
2,1,0,0,1,15,0,1,1,98,57,57,17,0,3,0,3
35,1,0,0,0,0,1,0,0,358,40,40,18,0,3,2,3
10,0,0,0,0,15,1,1,1,1408,27,27,19,1,3,0,1
35,0,0,0,0,15,1,1,1,157,43,43,4,0,3,0,3
9,0,0,0,2,15,0,1,1,1773,54,54,19,0,3,0,2
4,0,0,0,0,6,1,0,0,1381,75,75,20,0,3,1,1
11,0,1,1,0,5,1,0,0,1986,63,62,3,1,3,2,2
32,0,0,0,3,8,0,0,0,1251,28,28,4,0,3,2,1
33,0,0,0,3,15,0,1,1,898,66,66,19,0,3,0,1
30,0,0,0,0,15,1,1,1,481,28,28,22,0,3,0,3
30,1,0,0,2,2,0,0,0,70,75,75,18,0,3,1,3
7,0,1,1,0,15,1,1,1,22,71,66,5,0,3,0,3
0,1,0,0,1,15,0,1,1,1289,69,69,13,0,3,0,1
34,0,1,1,1,15,0,1,1,5112,59,57,5,0,3,0,0
2,0,0,0,7,15,0,1,1,480,58,58,20,1,3,0,3
35,1,0,0,4,7,0,0,0,3760,40,40,2,0,3,3,4
14,0,1,1,2,15,0,1,1,3406,61,60,1,0,3,0,4
11,1,0,0,1,15,0,1,1,646,23,23,3,0,3,0,3
35,1,0,0,1,15,0,1,1,518,22,22,21,1,3,0,3
11,1,1,1,1,13,0,0,0,2613,40,38,11,0,3,2,2
11,1,0,0,6,9,0,0,0,746,48,48,2,1,3,1,3
22,1,1,1,0,15,1,1,1,2386,26,24,9,0,3,0,2
7,1,0,0,0,12,1,0,0,2573,49,49,13,0,3,1,2
11,0,0,0,3,7,0,0,0,5002,55,55,21,1,3,2,0
30,1,0,0,1,9,0,0,0,3202,26,26,21,0,3,2,4
2,1,0,0,1,15,0,1,1,1032,22,22,21,0,3,0,1
0,0,0,0,2,4,0,0,0,4160,56,56,22,0,3,2,0
33,0,0,0,0,4,1,0,0,961,51,51,19,0,3,1,1
21,0,1,1,2,1,0,0,0,1168,69,66,14,0,3,2,1
27,1,0,0,0,15,1,1,1,391,22,22,22,1,0,0,3
12,1,1,1,1,0,0,0,0,1893,67,56,18,0,3,2,2
2,0,0,0,1,9,0,0,0,3263,57,57,20,1,3,1,4
11,1,0,0,1,15,0,1,1,1373,22,22,22,1,0,0,1
0,1,0,0,3,15,0,1,1,2076,23,23,21,0,0,0,2
11,1,0,0,0,0,1,0,0,1804,46,46,17,0,3,3,2
7,1,0,0,0,8,1,0,0,1273,73,73,20,1,3,1,1
12,0,0,0,1,8,0,0,0,701,41,41,21,0,3,2,3
9,0,0,0,3,6,0,0,0,893,55,55,19,0,3,1,1
30,0,0,0,0,15,1,1,1,1622,49,49,7,0,3,0,1
10,1,0,0,0,15,1,1,1,4190,22,22,22,0,3,0,0
0,1,0,0,0,15,1,1,1,4125,23,23,16,1,3,0,0
30,1,0,0,0,0,1,0,0,2971,64,64,22,0,3,1,4
30,0,1,0,4,0,0,0,0,1202,70,44,2,0,3,2,1
14,1,0,0,1,15,0,1,1,2,21,21,14,1,0,0,3
0,1,0,0,0,0,1,0,0,879,22,22,22,0,3,1,1
15,1,0,0,0,15,1,1,1,80,31,31,13,0,3,0,3
0,0,1,1,1,9,0,0,0,313,31,25,20,0,3,2,3
34,1,0,0,1,11,0,0,0,4585,39,39,20,0,3,1,0
9,1,0,0,6,15,0,1,1,1917,23,23,22,0,3,0,2
21,0,1,1,4,0,0,0,0,112,50,47,6,0,3,1,3
0,0,1,1,1,9,0,0,0,869,60,58,19,0,3,2,1
30,1,0,0,1,15,0,1,1,1206,24,24,17,0,3,0,1
30,0,1,1,0,11,1,0,0,742,57,54,10,0,3,3,3
35,0,1,1,0,15,1,1,1,2005,56,55,17,0,3,0,2
33,1,0,0,1,15,0,1,1,127,39,39,13,0,3,0,3
35,0,0,0,1,15,0,1,1,10,73,73,4,0,3,0,3
14,1,0,0,2,15,0,1,1,2,52,52,21,0,3,0,3
5,0,0,0,0,15,1,1,1,1882,53,53,18,0,3,0,2
11,1,0,0,2,9,0,0,0,2452,75,75,21,0,3,2,2
9,1,0,0,0,7,1,0,0,1773,41,41,19,0,3,2,2
11,0,0,0,1,7,0,0,0,903,60,60,18,0,3,2,1
11,0,0,0,3,0,0,0,0,2995,53,53,17,0,3,3,4
4,1,0,0,0,15,1,1,1,2883,21,21,2,0,3,0,4
11,0,0,0,0,15,1,1,1,2065,56,56,22,1,3,0,2
5,0,0,0,1,7,0,0,0,4247,51,51,22,0,3,2,0
11,1,0,0,1,9,0,0,0,2729,30,30,13,0,3,1,2
35,1,0,0,4,8,0,0,0,2172,23,23,6,0,0,1,2
11,0,0,0,4,0,0,0,0,1564,25,25,3,0,3,3,1
33,0,0,0,0,7,1,0,0,919,57,57,15,1,3,2,1
33,0,1,1,6,10,0,0,0,274,39,19,19,0,3,1,3
0,1,0,0,6,15,0,1,1,888,22,22,19,1,0,0,1
11,0,0,0,5,15,0,1,1,1888,70,70,18,1,3,0,2
32,0,0,0,2,7,0,0,0,2391,33,33,16,1,3,1,2
10,0,0,0,2,15,0,1,1,2546,48,48,16,0,3,0,2
35,0,0,0,1,0,0,0,0,880,31,31,15,0,3,2,1
11,0,0,0,0,10,1,0,0,864,36,36,18,0,3,2,1
0,0,0,0,3,15,0,1,1,3033,64,64,19,0,3,0,4
4,0,0,0,0,15,1,1,1,402,57,57,16,1,3,0,3
22,0,0,0,4,15,0,1,1,857,46,46,14,0,3,0,1
35,1,0,0,4,0,0,0,0,66,32,32,22,0,3,1,3
0,0,1,1,4,11,0,0,0,606,75,74,18,0,3,3,3
1,1,0,0,3,15,0,1,1,3138,23,23,18,1,0,0,4
11,1,0,0,1,7,0,0,0,1892,23,23,11,0,0,2,2
4,0,0,0,0,8,1,0,0,34,43,43,21,0,3,1,3
30,1,0,0,1,15,0,1,1,4140,24,24,15,0,3,0,0
30,1,0,0,1,0,0,0,0,589,41,41,16,0,3,1,3
26,1,0,0,1,8,0,0,0,1874,30,30,1,0,3,1,2
22,0,0,0,1,15,0,1,1,2078,26,26,21,0,0,0,2
0,1,0,0,1,15,0,1,1,2576,28,28,20,1,3,0,2
8,0,0,0,3,15,0,1,1,1915,60,60,12,0,3,0,2
16,0,0,0,6,15,0,1,1,1782,56,56,1,0,3,0,2
6,0,1,0,3,15,0,1,1,2544,41,19,16,0,3,0,2
22,1,0,0,0,15,1,1,1,42,24,24,19,0,0,0,3
11,0,0,0,0,5,1,0,0,4937,46,46,13,0,3,1,0
33,0,0,0,6,8,0,0,0,1210,51,51,16,0,3,1,1
29,0,0,0,2,15,0,1,1,86,33,33,21,0,3,0,3
11,1,0,0,2,10,0,0,0,2145,31,31,18,0,3,2,2
10,0,0,0,0,5,1,0,0,714,71,71,17,0,3,1,3
6,1,0,0,3,7,0,0,0,3330,26,26,2,0,0,1,4
7,1,0,0,3,15,0,1,1,904,22,22,20,0,0,0,1
22,1,0,0,1,7,0,0,0,962,60,60,16,0,3,1,1
0,1,0,0,2,12,0,0,0,4529,64,64,18,0,3,2,0
7,0,0,0,1,15,0,1,1,5129,39,39,17,0,3,0,0
22,1,0,0,4,10,0,0,0,4260,45,45,20,0,3,1,0
15,1,0,0,3,15,0,1,1,111,18,18,18,0,3,0,3
2,0,1,0,0,11,1,0,0,407,65,40,16,0,3,3,3
30,1,0,0,3,15,0,1,1,1976,21,21,13,0,3,0,2
22,0,1,0,2,10,0,0,0,1217,51,26,17,1,3,3,1
16,0,1,1,3,15,0,1,1,222,46,39,20,0,3,0,3
33,0,0,0,1,5,0,0,0,619,75,75,22,0,3,3,3
0,0,0,0,3,14,0,0,0,1443,57,57,13,0,3,1,1
3,1,0,0,6,7,0,0,0,115,25,25,19,0,3,1,3
8,1,0,0,1,15,0,1,1,1671,19,19,22,0,3,0,1
35,0,0,0,3,15,0,1,1,1043,58,58,18,1,3,0,1
34,1,0,0,2,15,0,1,1,4471,24,24,1,0,3,0,0
22,1,0,0,3,15,0,1,1,3075,23,23,12,0,0,0,4
34,0,0,0,2,4,0,0,0,1843,74,74,12,0,3,2,2
35,1,0,0,0,15,1,1,1,3543,22,22,14,0,0,0,4
32,1,0,0,2,8,0,0,0,143,32,32,20,0,3,1,3
11,1,0,0,1,15,0,1,1,3528,23,23,18,1,3,0,4
11,0,0,0,2,7,0,0,0,706,43,43,11,1,3,2,3
0,0,1,1,2,8,0,0,0,1662,72,71,17,0,3,2,1
22,1,0,0,0,15,1,1,1,4024,23,23,18,0,3,0,4
22,1,0,0,1,15,0,1,1,281,26,26,21,0,3,0,3
11,0,0,0,1,15,0,1,1,1745,26,26,3,0,0,0,2
33,0,1,1,8,15,0,1,1,1080,35,16,21,0,3,0,1
0,0,1,1,4,15,0,1,1,709,61,53,7,0,3,0,3
11,1,0,0,4,15,0,1,1,4274,24,24,22,0,3,0,0
32,0,0,0,2,9,0,0,0,2609,69,69,9,1,3,2,2
0,0,0,0,2,15,0,1,1,1436,67,67,20,1,3,0,1
11,0,0,0,5,7,0,0,0,2168,44,44,18,1,3,2,2
19,1,0,0,4,0,0,0,0,1097,21,21,21,0,0,1,1
32,0,1,0,0,8,1,0,0,510,47,17,20,0,3,1,3
22,1,0,0,2,15,0,1,1,797,28,28,16,0,3,0,1
2,1,0,0,1,11,0,0,0,3436,61,61,20,0,3,1,4
31,0,0,0,4,9,0,0,0,5351,28,28,18,0,3,1,0
13,0,1,1,3,15,0,1,1,5524,29,22,15,1,3,0,0
22,1,0,0,3,15,0,1,1,1616,52,52,21,0,3,0,1
11,0,0,0,2,11,0,0,0,3632,43,43,14,0,3,2,4
8,0,0,0,0,15,1,1,1,420,26,26,1,0,3,0,3
12,1,0,0,1,0,0,0,0,317,21,21,10,0,0,3,3
30,0,0,0,3,5,0,0,0,262,72,72,6,0,3,2,3
1,0,0,0,0,15,1,1,1,147,27,27,22,0,3,0,3
33,0,0,0,4,8,0,0,0,935,42,42,15,0,3,1,1
0,1,0,0,2,15,0,1,1,450,21,21,22,1,0,0,3
11,1,1,1,0,8,1,0,0,2290,35,32,12,0,3,1,2
5,1,0,0,3,5,0,0,0,295,62,62,22,0,3,1,3
31,1,0,0,0,10,1,0,0,918,32,32,17,0,3,3,1
31,1,0,0,0,12,1,0,0,4397,39,39,19,0,3,2,0
11,0,0,0,5,13,0,0,0,2729,60,60,22,0,3,3,2
16,1,0,0,2,0,0,0,0,2159,34,34,14,0,3,2,2
19,0,1,1,4,5,0,0,0,1097,52,50,21,0,3,2,1
2,1,0,0,3,8,0,0,0,486,46,46,20,0,3,1,3
1,1,0,0,3,9,0,0,0,2945,27,27,18,0,0,1,4
9,1,0,0,0,15,1,1,1,2443,20,20,15,0,0,0,2
34,0,0,0,5,15,0,1,1,349,32,32,16,0,3,0,3
10,1,0,0,1,0,0,0,0,4929,23,23,22,0,0,2,0
0,0,0,0,1,0,0,0,0,2477,32,32,16,0,3,1,2
7,1,0,0,1,7,0,0,0,100,37,37,1,0,3,1,3
4,0,0,0,4,7,0,0,0,991,48,48,10,0,3,1,1
30,1,0,0,2,0,0,0,0,1703,41,41,21,0,3,2,1
22,0,0,0,1,0,0,0,0,1455,49,49,21,0,3,2,1
3,0,0,0,0,14,1,0,0,747,75,75,20,1,3,2,3
22,0,1,1,4,15,0,1,1,548,58,57,20,1,3,0,3
8,0,1,1,0,0,1,0,0,420,75,30,1,0,3,1,3
21,1,0,0,0,9,1,0,0,1281,61,61,6,0,3,2,1
0,1,0,0,1,15,0,1,1,3155,25,25,22,0,3,0,4
17,1,0,0,0,15,1,1,1,1641,31,31,17,0,0,0,1
5,1,0,0,0,15,1,1,1,4055,28,28,19,0,0,0,4
22,0,0,0,1,14,0,0,0,567,46,46,18,0,3,1,3
11,1,0,0,1,11,0,0,0,1227,28,28,21,0,3,1,1
0,0,0,0,2,15,0,1,1,284,71,71,5,0,3,0,3
6,0,1,1,3,10,0,0,0,1575,34,31,22,1,3,2,1
13,0,0,0,1,15,0,1,1,5164,59,59,14,0,3,0,0
21,0,0,0,0,15,1,1,1,501,22,22,6,0,0,0,3
18,1,0,0,2,0,0,0,0,829,51,51,12,0,3,2,1
1,1,0,0,0,0,1,0,0,1687,43,43,12,1,3,2,1
10,0,0,0,3,8,0,0,0,4644,55,55,16,0,3,2,0
0,1,0,0,1,15,0,1,1,15,28,28,19,1,3,0,3
20,0,0,0,3,15,0,1,1,3212,62,62,2,1,3,0,4
11,0,0,0,3,1,0,0,0,301,54,54,21,0,3,2,3
10,0,0,0,1,15,0,1,1,3476,24,24,22,0,3,0,4
22,0,0,0,1,0,0,0,0,2097,45,45,21,1,3,1,2
10,0,0,0,2,15,0,1,1,2020,55,55,1,0,3,0,2
11,0,0,0,2,12,0,0,0,1967,75,75,18,0,3,2,2
19,1,1,1,2,12,0,0,0,1520,31,26,16,1,3,1,1
0,0,0,0,0,8,1,0,0,32,57,57,12,0,3,1,3
11,0,0,0,4,15,0,1,1,1845,62,62,22,1,3,0,2
11,1,0,0,2,10,0,0,0,2548,38,38,3,0,3,2,2
32,0,1,1,1,15,0,1,1,1748,42,39,22,0,3,0,2
34,0,0,0,2,15,0,1,1,4171,45,45,1,0,3,0,0
11,0,1,1,2,14,0,0,0,14,38,37,21,0,3,2,3
31,1,0,0,0,10,1,0,0,1610,53,53,14,0,3,1,1
14,0,0,0,0,15,1,1,1,260,32,32,21,0,3,0,3
34,0,0,0,2,11,0,0,0,1578,62,62,14,1,3,2,1
0,1,0,0,0,15,1,1,1,2506,27,27,13,0,3,0,2
11,1,0,0,4,12,0,0,0,218,75,75,22,1,3,3,3
12,1,0,0,1,15,0,1,1,468,24,24,21,1,3,0,3
22,0,0,0,0,7,1,0,0,3719,39,39,2,0,3,1,4
0,0,0,0,1,15,0,1,1,704,22,22,22,0,0,0,3
6,0,0,0,2,8,0,0,0,3040,40,40,21,0,3,1,4
33,0,0,0,2,5,0,0,0,1743,42,42,20,1,3,1,2
1,0,1,0,2,11,0,0,0,224,51,17,22,1,3,3,3
11,1,0,0,1,11,0,0,0,2382,26,26,14,0,0,2,2
32,1,0,0,0,0,1,0,0,1258,38,38,8,1,3,2,1
31,1,1,0,3,0,0,0,0,2142,50,23,1,0,3,1,2
22,0,0,0,1,0,0,0,0,972,28,28,15,0,3,3,1
11,1,0,0,2,10,0,0,0,2018,34,34,22,1,3,2,2
9,1,0,0,3,15,0,1,1,4092,23,23,20,1,0,0,0
35,1,0,0,3,5,0,0,0,3087,59,59,22,1,3,2,4
6,1,0,0,1,8,0,0,0,1223,36,36,12,0,3,2,1
14,0,0,0,4,7,0,0,0,2354,55,55,21,0,3,1,2
7,1,0,0,0,11,1,0,0,2554,55,55,15,1,3,1,2
11,0,0,0,4,10,0,0,0,21,52,52,21,0,3,1,3
0,1,0,0,4,0,0,0,0,1662,59,59,17,1,3,3,1
0,1,0,0,1,7,0,0,0,89,23,23,16,0,0,3,3
14,0,1,1,4,9,0,0,0,242,66,55,22,1,3,3,3
32,1,0,0,1,9,0,0,0,1880,60,60,10,0,3,1,2
30,0,0,0,0,15,1,1,1,199,28,28,7,0,0,0,3
11,1,0,0,0,8,1,0,0,1734,26,26,11,0,3,3,2
30,1,0,0,0,15,1,1,1,3108,49,49,21,0,3,0,4
21,1,0,0,0,9,1,0,0,2067,48,48,17,0,3,1,2
1,1,0,0,2,15,0,1,1,1416,32,32,18,0,3,0,1
13,0,0,0,3,3,0,0,0,6107,44,44,14,0,3,2,0
31,0,0,0,1,5,0,0,0,1660,54,54,20,0,3,1,1
22,0,0,0,3,15,0,1,1,1691,22,22,17,1,0,0,1
22,1,0,0,1,9,0,0,0,2885,55,55,6,0,3,2,4
31,0,0,0,4,9,0,0,0,1477,38,38,21,0,3,2,1
22,1,0,0,4,5,0,0,0,239,47,47,21,0,3,1,3
13,1,0,0,1,15,0,1,1,5219,27,27,20,1,0,0,0
33,1,0,0,0,15,1,1,1,625,35,35,12,0,3,0,3
0,0,1,1,2,9,0,0,0,611,36,35,19,0,3,3,3
0,0,0,0,0,15,1,1,1,2318,61,61,18,0,3,0,2
22,0,0,0,1,15,0,1,1,482,28,28,22,0,3,0,3
2,1,1,1,1,0,0,0,0,359,47,36,19,0,3,1,3
30,1,0,0,2,15,0,1,1,96,24,24,14,0,3,0,3
30,1,0,0,4,15,0,1,1,186,25,25,6,0,3,0,3
8,1,1,1,4,8,0,0,0,2871,49,46,16,1,3,1,4
6,0,0,0,0,9,1,0,0,885,44,44,22,1,3,2,1
16,1,1,1,1,12,0,0,0,1935,42,16,13,0,3,1,2
0,0,0,0,4,15,0,1,1,3827,54,54,13,0,3,0,4
32,1,1,1,1,7,0,0,0,667,40,33,17,0,3,1,3
13,0,0,0,4,0,0,0,0,5536,48,48,13,0,3,1,0
32,0,0,0,1,15,0,1,1,1181,20,20,14,0,3,0,1
32,0,0,0,0,15,1,1,1,1602,75,75,22,0,3,0,1
22,1,0,0,1,5,0,0,0,2128,60,60,22,1,3,3,2
0,0,0,0,2,12,0,0,0,3620,56,56,16,0,3,1,4
21,1,0,0,6,8,0,0,0,3556,24,24,12,0,3,1,4
0,0,0,0,2,7,0,0,0,450,71,71,16,0,3,1,3
11,1,0,0,0,10,1,0,0,1286,75,75,11,0,3,3,1
22,0,0,0,3,8,0,0,0,2269,41,41,8,0,3,1,2
0,1,0,0,2,15,0,1,1,1200,25,25,7,0,3,0,1
33,1,0,0,0,11,1,0,0,3926,39,39,20,0,3,1,4
30,1,1,1,1,15,0,1,1,7,54,47,7,0,3,0,3
22,1,0,0,4,15,0,1,1,1440,26,26,20,1,3,0,1
2,1,0,0,1,15,0,1,1,2260,21,21,21,0,3,0,2
13,1,1,1,2,10,0,0,0,5365,46,43,20,0,3,1,0
2,1,0,0,1,15,0,1,1,2459,20,20,9,0,3,0,2
31,1,0,0,1,15,0,1,1,1070,28,28,19,1,0,0,1
35,0,0,0,3,15,0,1,1,2280,42,42,15,0,3,0,2
11,0,0,0,4,15,0,1,1,1276,30,30,18,0,3,0,1
8,0,0,0,0,8,1,0,0,1862,33,33,1,0,0,1,2
22,0,0,0,3,13,0,0,0,2593,65,65,18,0,3,1,2
33,0,1,1,5,11,0,0,0,3454,75,73,14,0,3,2,4
4,0,0,0,1,15,0,1,1,2954,38,38,6,0,3,0,4
31,1,0,0,3,0,0,0,0,2438,30,30,19,1,3,1,2
11,0,0,0,0,0,1,0,0,2879,25,25,18,0,3,2,4
0,1,0,0,3,10,0,0,0,826,30,30,19,1,3,1,1
22,1,1,1,1,14,0,0,0,2922,29,28,20,0,3,1,4
0,0,0,0,1,7,0,0,0,4,72,72,18,0,3,1,3
32,1,0,0,2,7,0,0,0,1132,27,27,18,0,1,3,1
16,0,0,0,5,15,0,1,1,5530,28,28,20,0,3,0,0
20,1,0,0,0,15,1,1,1,3716,21,21,15,0,0,0,4
9,0,0,0,2,15,0,1,1,4940,25,25,1,0,3,0,0
6,0,1,1,0,15,1,1,1,989,63,54,19,0,3,0,1
0,0,1,1,2,7,0,0,0,1809,43,16,19,0,3,2,2
30,1,0,0,3,9,0,0,0,1953,69,69,22,1,3,2,2
11,0,0,0,1,1,0,0,0,438,75,75,22,1,3,3,3
32,1,0,0,3,15,0,1,1,3797,24,24,2,0,3,0,4
22,0,0,0,1,5,0,0,0,311,53,53,12,0,3,1,3
32,1,0,0,6,15,0,1,1,3136,25,25,22,0,3,0,4
33,1,0,0,3,7,0,0,0,1493,23,23,10,0,0,2,1
0,1,0,0,1,0,0,0,0,3651,40,40,13,0,3,2,4
33,0,0,0,0,1,1,0,0,274,30,30,22,1,3,3,3
0,0,0,0,2,5,0,0,0,36,47,47,20,0,3,1,3
11,1,0,0,1,10,0,0,0,1256,26,26,3,0,3,1,1
0,0,0,0,2,7,0,0,0,1159,62,62,18,0,3,2,1
22,0,0,0,3,10,0,0,0,3775,40,40,10,0,3,2,4
11,0,0,0,1,0,0,0,0,203,61,61,22,1,3,2,3
2,0,0,0,2,8,0,0,0,359,56,56,19,0,3,1,3
19,0,0,0,4,9,0,0,0,1176,31,31,22,0,3,3,1
13,0,0,0,0,10,1,0,0,5138,61,61,13,0,3,1,0
16,1,0,0,0,5,1,0,0,1375,65,65,18,0,3,2,1
11,1,0,0,4,12,0,0,0,3761,38,38,22,1,3,2,4
0,0,0,0,2,15,0,1,1,332,67,67,18,1,3,0,3
35,0,0,0,2,15,0,1,1,1442,26,26,17,0,3,0,1
1,0,1,0,4,8,0,0,0,247,75,48,18,0,3,2,3
31,1,0,0,2,15,0,1,1,2675,24,24,15,0,0,0,2
0,0,1,0,1,5,0,0,0,39,42,36,12,1,3,1,3
11,0,0,0,4,5,0,0,0,1627,54,54,11,1,3,2,1
3,1,0,0,0,15,1,1,1,613,33,33,21,0,3,0,3
6,0,0,0,3,0,0,0,0,1841,21,21,22,1,0,1,2
30,0,0,0,1,7,0,0,0,209,60,60,8,0,3,2,3
33,0,0,0,6,0,0,0,0,1797,55,55,12,0,3,1,2
13,1,0,0,2,15,0,1,1,4278,31,31,13,0,3,0,0
1,1,0,0,1,7,0,0,0,352,58,58,17,0,3,1,3
35,0,0,0,0,11,1,0,0,2712,61,61,4,0,3,2,2
32,0,0,0,1,10,0,0,0,155,33,33,17,0,3,1,3
9,1,0,0,0,15,1,1,1,277,22,22,20,0,3,0,3
22,0,0,0,3,15,0,1,1,482,24,24,22,0,3,0,3
6,0,0,0,3,7,0,0,0,1404,50,50,22,0,3,2,1
11,1,0,0,1,0,0,0,0,2290,56,56,22,1,3,2,2
0,1,0,0,4,13,0,0,0,27,30,30,18,1,3,1,3
21,1,0,0,0,15,1,1,1,1488,38,38,22,0,3,0,1
22,0,0,0,2,15,0,1,1,2128,61,61,9,0,3,0,2
13,0,0,0,5,12,0,0,0,4951,41,41,17,0,3,3,0
31,0,0,0,1,15,0,1,1,1588,26,26,1,0,3,0,1
30,1,0,0,2,0,0,0,0,2184,23,23,16,1,2,1,2
26,0,0,0,1,5,0,0,0,1874,60,60,22,1,3,2,2
10,0,0,0,2,1,0,0,0,2285,75,75,19,1,3,1,2
0,0,0,0,1,1,0,0,0,15,38,38,20,0,3,1,3
10,1,0,0,2,15,0,1,1,3685,22,22,1,0,3,0,4
34,0,0,0,0,8,1,0,0,3356,41,41,19,0,3,3,4
35,1,0,0,1,15,0,1,1,1183,41,41,22,0,3,0,1
34,0,1,1,4,5,0,0,0,2737,58,57,20,0,3,1,2
5,1,0,0,2,15,0,1,1,890,22,22,21,1,3,0,1
32,0,0,0,1,15,0,1,1,2237,37,37,6,0,3,0,2
11,0,1,1,0,12,1,0,0,1272,44,43,22,0,3,2,1
6,1,0,0,1,15,0,1,1,3513,25,25,22,0,3,0,4
33,1,0,0,0,7,1,0,0,2024,39,39,16,0,3,1,2
0,0,0,0,2,11,0,0,0,146,51,51,19,0,3,1,3
4,1,1,0,0,7,1,0,0,2833,37,26,15,1,3,1,4
32,1,0,0,1,0,0,0,0,31,27,27,21,0,3,1,3
0,0,0,0,4,9,0,0,0,5041,74,74,18,0,3,3,0
11,0,1,0,1,15,0,1,1,2642,59,25,22,0,3,0,2
35,1,0,0,0,10,1,0,0,2172,41,41,15,1,3,1,2
35,0,0,0,6,15,0,1,1,3689,23,23,2,1,3,0,4
11,1,0,0,2,15,0,1,1,365,24,24,22,0,3,0,3
0,1,0,0,1,11,0,0,0,39,27,27,17,1,3,3,3
18,0,0,0,1,15,0,1,1,1049,24,24,18,0,0,0,1
5,1,0,0,1,5,0,0,0,517,58,58,17,0,3,1,3
10,1,1,0,1,5,0,0,0,240,61,23,1,0,3,1,3
11,0,1,1,2,13,0,0,0,110,40,39,22,0,3,2,3
32,1,0,0,0,7,1,0,0,3110,28,28,21,0,3,1,4
0,0,0,0,0,15,1,1,1,1415,58,58,16,0,3,0,1
32,1,0,0,0,15,1,1,1,3478,25,25,8,0,3,0,4
33,0,1,1,3,15,0,1,1,1938,54,50,20,1,3,0,2
0,0,0,0,1,0,0,0,0,1128,67,67,22,0,3,2,1
11,0,0,0,0,8,1,0,0,665,75,75,22,0,3,3,3
0,1,0,0,3,7,0,0,0,169,22,22,21,0,3,2,3
26,0,0,0,0,15,1,1,1,2063,75,75,16,0,3,0,2
